a,b,c,d,e,f,g,h,i,j,k,l
1,208.378,295.59,448.592,2,103.869,0,-1.9439,-3.02854,-1.9439,-3.7614,-5.21839
1,208.378,3.92162,448.267,2,102.269,0,-2.55632,-3.73415,-2.55632,-3.99296,-5.11627
1,208.405,9.41512,446.962,3,107.099,0,-2.54236,-2.43266,-2.54236,-2.47307,-6.4942
1,208.435,13.7332,448.454,2,105.815,0,-2.57513,-3.59402,-2.57513,-3.62598,-4.50987
1,208.347,18.7185,448.443,2,104.044,0,-2.61835,-4.28904,-2.61835,-2.99393,-5.19343
1,208.269,23.5493,448.443,2,98.6822,0,-2.59429,-3.80843,-2.59429,-3.60246,-4.71234
1,208.334,28.6364,448.403,2,102.298,0,-2.55765,-2.96033,-2.55765,-4.04722,-4.98348
1,208.415,34.059,446.986,3,104.886,0,-2.6181,-3.07222,-2.6181,-2.37995,-6.31727
1,208.441,38.993,446.955,3,109.749,0,-2.48491,-3.51243,-2.48491,-3.09161,-5.57291
1,208.471,43.9449,446.909,3,109.299,0,-1.98253,-3.53902,-1.98253,-3.06904,-6.25866
1,208.332,48.7889,447.067,3,106.125,0,-2.59981,-3.67498,-2.59981,-2.49508,-5.94343
1,208.312,53.7535,446.95,3,106.692,0,-2.61803,-3.18142,-2.61803,-2.38905,-6.64525
1,208.394,58.1871,448.519,2,106.986,0,-2.48316,-2.95292,-2.48316,-3.66589,-5.1345
1,208.474,63.5881,446.965,3,109.693,0,-2.53332,-3.06646,-2.53332,-3.16418,-6.48801
1,208.44,68.5417,447.087,3,107.26,0,-2.55139,-2.97052,-2.55139,-3.08803,-5.96475
1,208.395,72.9203,448.423,2,107.752,0,-2.5706,-3.75011,-2.5706,-4.04475,-5.30116
1,208.362,77.909,448.53,2,101.877,0,-2.52223,-3.84542,-2.52223,-2.52637,-5.47874
1,208.593,83.4867,447.13,3,107.19,0,-2.58198,-2.82034,-2.58198,-3.49715,-6.63
1,208.489,88.4656,447.121,3,107.602,0,-2.60097,-3.44967,-2.60097,-3.03457,-6.18223
1,208.508,93.2904,446.974,3,110.867,0,-2.54657,-3.49763,-2.54657,-3.57769,-6.12869
1,213.889,294.83,447.017,4,109.924,0,-3.82693,-4.93073,-3.82693,-6.14428,-10.4735
1,213.421,0.719278,453.286,4,109.423,0,-3.22144,-4.88922,-3.22144,-6.78602,-10.6703
1,212.86,2.74304,460.692,4,109.625,0,-3.19275,-3.34711,-3.19275,-3.73192,-6.52287
1,214.031,3.17337,447.021,4,109.84,0,-3.89581,-5.38503,-3.89581,-6.03413,-9.83171
1,213.271,5.0412,454.626,4,109.319,0,-3.91195,-4.74274,-3.91195,-5.56461,-10.1314
1,212.826,7.59606,460.763,4,109.716,0,-3.14869,-3.45884,-3.14869,-4.42247,-7.39439
1,213.803,7.63392,448.432,4,109.598,0,-3.78045,-4.88778,-3.78045,-5.5501,-10.5215
1,213.419,10.0835,454.542,4,109.862,0,-3.92061,-4.22534,-3.92061,-6.45431,-9.74186
1,213.067,13.1411,459.345,4,109.665,0,-3.83381,-3.52565,-3.83381,-6.00222,-7.81955
1,213.825,12.4922,448.487,4,109.766,0,-3.90476,-4.86584,-3.90476,-7.35848,-9.94417
1,213.464,15.4215,453.354,4,109.587,0,-3.27113,-4.97185,-3.27113,-6.25564,-12.1161
1,212.927,17.5465,460.723,4,109.713,0,-3.19839,-3.28897,-3.19839,-4.93321,-6.62792
1,213.902,18.0343,446.971,4,109.978,0,-3.86303,-4.63183,-3.86303,-7.30106,-10.3243
1,213.323,19.9245,454.644,4,110.009,0,-3.91021,-5.3288,-3.91021,-5.99503,-10.6215
1,212.885,22.4618,460.806,4,109.85,0,-3.25199,-3.7378,-3.25199,-3.64782,-6.57184
1,213.829,22.3959,448.364,4,109.536,0,-3.83866,-4.85904,-3.83866,-6.75221,-9.74809
1,213.251,24.9085,454.535,4,109.802,0,-3.88891,-5.3542,-3.88891,-5.92982,-9.16563
1,212.952,27.4216,460.716,4,109.695,0,-3.27766,-3.80682,-3.27766,-4.89426,-6.96706
1,213.872,27.3466,448.49,4,109.649,0,-3.85677,-5.4753,-3.85677,-6.21034,-9.59625
1,213.26,29.8357,454.588,4,109.789,0,-3.82252,-5.51349,-3.82252,-5.62799,-9.9469
1,212.925,32.2905,460.897,4,109.742,0,-2.59031,-3.31166,-2.59031,-5.56924,-7.22826
1,213.801,32.2506,448.41,4,109.955,0,-3.91335,-4.85471,-3.91335,-5.54267,-10.4298
1,213.278,34.7032,454.632,4,109.922,0,-3.87103,-4.20722,-3.87103,-6.0912,-10.3855
1,212.974,37.7549,459.248,4,109.839,0,-3.80976,-4.00401,-3.80976,-6.20288,-7.21486
1,213.759,37.2914,448.448,4,109.949,0,-3.91944,-3.65839,-3.91944,-6.59866,-10.7854
1,213.414,40.2935,453.23,4,109.813,0,-3.91852,-4.93375,-3.91852,-5.88757,-11.0495
1,212.966,42.6601,459.358,4,109.62,0,-3.84369,-4.74184,-3.84369,-6.0912,-8.0251
1,213.853,42.6755,447.019,4,109.826,0,-3.89086,-4.84787,-3.89086,-5.97083,-10.0434
1,213.461,45.2575,453.145,4,109.975,0,-3.91654,-5.31758,-3.91654,-5.9016,-10.6387
1,213.068,47.7048,459.279,4,109.852,0,-3.91878,-3.53888,-3.91878,-4.94937,-8.3524
1,213.916,47.6236,447.044,4,109.583,0,-3.85302,-5.35757,-3.85302,-4.96103,-10.059
1,213.495,50.2519,453.113,4,109.637,0,-3.22828,-5.38979,-3.22828,-6.33786,-9.96942
1,212.85,52.1857,460.807,4,109.885,0,-3.25325,-3.40077,-3.25325,-4.28415,-7.49297
1,213.944,52.5696,446.872,4,109.809,0,-3.31948,-4.43282,-3.31948,-6.62732,-10.3061
1,213.367,54.6523,454.648,4,109.827,0,-3.84885,-5.08716,-3.84885,-4.8868,-10.103
1,212.984,57.0356,460.82,4,109.749,0,-3.22246,-3.84976,-3.22246,-4.39292,-7.15716
1,213.839,56.9212,448.463,4,109.733,0,-3.8642,-5.00013,-3.8642,-5.58502,-10.1773
1,213.289,59.3812,454.766,4,109.552,0,-3.83472,-4.9056,-3.83472,-6.20884,-9.12567
1,213.171,62.4922,459.396,4,109.725,0,-3.8798,-4.05866,-3.8798,-6.62436,-7.93428
1,213.763,61.7996,448.4,4,109.72,0,-3.79431,-4.92589,-3.79431,-6.15404,-9.92058
1,213.553,64.9155,453.15,4,109.681,0,-3.87561,-4.20829,-3.87561,-6.67263,-9.96963
1,213.033,66.9257,460.693,4,109.914,0,-3.21959,-3.29928,-3.21959,-3.6139,-6.34983
1,213.99,67.438,446.974,4,109.695,0,-3.83392,-4.93943,-3.83392,-6.21162,-10.1561
1,213.552,69.3667,454.583,4,109.638,0,-3.90532,-4.34081,-3.90532,-6.00736,-9.84017
1,213.156,72.479,459.122,4,109.961,0,-3.27218,-5.24609,-3.27218,-4.28383,-8.20584
1,213.858,71.8046,448.523,4,109.873,0,-3.86508,-4.93047,-3.86508,-6.52157,-10.8754
1,213.622,74.9148,453.118,4,109.899,0,-3.8555,-4.20522,-3.8555,-6.63541,-10.5306
1,213.131,77.3589,459.354,4,109.646,0,-3.91438,-5.09803,-3.91438,-5.98662,-7.69764
1,214.101,77.302,447.026,4,109.858,0,-3.86225,-4.81253,-3.86225,-6.11083,-10.6739
1,213.656,79.7805,453.168,4,109.383,0,-3.78078,-5.44178,-3.78078,-6.80001,-9.6023
1,213.093,82.2717,459.267,4,109.906,0,-3.89646,-4.12141,-3.89646,-5.95503,-7.92601
1,214.008,82.1952,446.981,4,109.683,0,-3.9068,-4.87439,-3.9068,-5.43371,-10.4484
1,213.567,84.6409,453.123,4,109.682,0,-3.88079,-5.41113,-3.88079,-5.53918,-10.3674
1,213.112,87.2813,459.274,4,109.975,0,-3.92798,-3.37279,-3.92798,-6.52676,-7.72077
1,213.906,87.2119,447.016,4,109.659,0,-3.77885,-5.23886,-3.77885,-6.00923,-9.60592
1,213.562,89.5935,453.103,4,109.567,0,-3.84122,-4.88966,-3.84122,-5.58581,-9.39324
1,213.032,91.6773,460.626,4,109.876,0,-3.27297,-3.21647,-3.27297,-4.74568,-7.36385
1,214.022,92.1716,447.077,4,109.65,0,-3.85226,-5.47878,-3.85226,-5.67596,-9.97392
1,213.385,94.0731,454.516,4,109.709,0,-3.88089,-4.31872,-3.88089,-5.47913,-10.7084
1,212.962,96.6436,460.729,4,109.825,0,-3.21007,-3.82442,-3.21007,-4.35861,-7.20952
1,219.44,293.68,447.211,4,109.958,0,-3.81322,-4.43652,-3.81322,-5.46187,-10.6122
1,218.816,295.442,454.69,4,109.822,0,-3.91505,-4.28827,-3.91505,-5.59859,-10.0365
1,218.466,2.10498,459.457,4,109.571,0,-3.89818,-4.88416,-3.89818,-6.02535,-9.91245
1,218.039,4.55809,465.501,4,109.728,0,-3.25348,-4.65173,-3.25348,-6.02992,-6.67644
1,219.348,1.53351,448.505,4,109.557,0,-3.84878,-4.3378,-3.84878,-6.07479,-9.92401
1,218.913,4.54511,453.298,4,109.891,0,-3.74452,-4.93957,-3.74452,-6.5232,-9.95696
1,218.555,6.92084,459.296,4,110.138,0,-3.81397,-5.46178,-3.81397,-5.6172,-10.7222
1,218.039,9.42636,465.585,4,109.44,0,-3.18861,-4.14552,-3.18861,-5.33005,-6.49473
1,219.379,6.94618,447.077,4,109.866,0,-3.87838,-4.76201,-3.87838,-7.16028,-10.529
1,218.964,9.38075,453.26,4,109.4,0,-3.89674,-5.32911,-3.89674,-5.57562,-9.92351
1,218.483,11.941,459.371,4,109.802,0,-3.95195,-4.31263,-3.95195,-5.41763,-10.0285
1,218.009,13.8799,467.007,4,109.882,0,-3.20693,-2.79455,-3.20693,-3.77093,-6.68532
1,219.419,11.8571,447.052,4,109.491,0,-3.83948,-5.30933,-3.83948,-6.67259,-10.4165
1,218.966,14.3143,453.199,4,109.585,0,-3.83462,-4.84113,-3.83462,-6.76235,-9.99702
1,218.405,16.4282,460.738,4,109.824,0,-3.92432,-5.00495,-3.92432,-5.23164,-9.41919
1,218.035,18.7842,466.796,4,109.511,0,-3.22819,-2.63072,-3.22819,-3.91169,-6.45299
1,219.449,16.8142,447.116,4,109.729,0,-3.84563,-5.35182,-3.84563,-6.04211,-9.98189
1,218.797,18.6296,454.722,4,109.83,0,-3.9338,-4.83187,-3.9338,-5.58934,-10.633
1,218.37,21.3191,460.798,4,109.926,0,-3.84848,-4.91886,-3.84848,-6.10233,-10.5196
1,218.069,24.3042,465.537,4,109.944,0,-3.1929,-3.38902,-3.1929,-6.60858,-6.60951
1,219.186,21.2053,448.546,4,109.664,0,-3.85791,-4.89534,-3.85791,-4.86734,-10.1217
1,218.724,23.615,454.643,4,109.544,0,-3.89202,-5.2876,-3.89202,-6.78247,-9.77597
1,218.493,26.7322,459.344,4,110.084,0,-3.84024,-4.90094,-3.84024,-5.96952,-10.5955
1,218.111,29.2227,465.468,4,109.931,0,-3.21057,-4.58932,-3.21057,-4.75676,-7.40098
1,219.108,26.1069,448.643,4,109.746,0,-3.90086,-4.33172,-3.90086,-5.46098,-10.6483
1,218.918,29.1726,453.125,4,110.044,0,-3.88483,-5.38487,-3.88483,-6.13574,-10.3075
1,218.423,31.6457,459.388,4,109.615,0,-3.90641,-4.8563,-3.90641,-5.17484,-10.6986
1,217.866,33.7252,466.811,4,109.197,0,-3.28456,-3.24658,-3.28456,-2.8733,-5.66413
1,219.347,31.6444,447,4,109.847,0,-3.91569,-5.37907,-3.91569,-6.12738,-10.5924
1,218.902,34.0503,453.116,4,109.804,0,-3.87419,-4.79144,-3.87419,-5.41337,-9.99359
1,218.31,36.0629,460.674,4,109.605,0,-3.89049,-4.89679,-3.89049,-6.08573,-10.1506
1,217.855,38.585,466.934,4,109.782,0,-3.25263,-2.85391,-3.25263,-3.62258,-6.56328
1,219.466,36.6089,447.109,4,109.896,0,-3.9306,-4.75553,-3.9306,-6.54726,-10.3966
1,218.789,38.4431,454.657,4,109.975,0,-3.86663,-3.5669,-3.86663,-5.30073,-10.4465
1,218.326,40.9584,460.849,4,109.641,0,-3.90398,-5.0691,-3.90398,-5.56331,-10.1764
1,218.023,44.0625,465.52,4,109.695,0,-3.25383,-3.37745,-3.25383,-6.40658,-7.32197
1,219.276,40.9966,448.468,4,109.755,0,-3.93094,-5.39257,-3.93094,-6.03335,-10.556
1,218.855,43.4711,454.666,4,109.711,0,-3.87889,-4.28832,-3.87889,-5.4622,-10.4201
1,218.384,46.44,459.336,4,109.179,0,-3.87792,-4.22561,-3.87792,-4.97878,-10.7801
1,218.094,49.0159,465.543,4,110.064,0,-3.19386,-4.05245,-3.19386,-5.33592,-7.38848
1,219.254,45.86,448.41,4,109.642,0,-3.85849,-5.5736,-3.85849,-5.32681,-9.94681
1,218.917,49.0344,453.158,4,109.938,0,-3.89902,-4.93677,-3.89902,-6.11329,-10.2324
1,218.513,51.4016,459.472,4,109.665,0,-3.88946,-5.44138,-3.88946,-5.94462,-10.0686
1,218.137,53.9454,465.698,4,109.409,0,-3.25836,-4.20297,-3.25836,-5.42023,-7.15287
1,219.251,51.304,447.12,4,109.713,0,-3.87448,-4.26742,-3.87448,-6.0147,-10.7125
1,219.002,53.8805,453.271,4,109.634,0,-3.92246,-5.57081,-3.92246,-4.90201,-10.1748
1,218.463,56.4046,459.524,4,109.293,0,-3.76795,-4.2982,-3.76795,-5.5651,-10.8023
1,218.046,58.4369,466.974,4,110.052,0,-3.28474,-2.77562,-3.28474,-3.6754,-6.37387
1,219.403,56.3309,447.107,4,110.11,0,-3.83453,-4.97861,-3.83453,-5.5161,-10.8105
1,219.084,58.6688,453.454,4,109.498,0,-3.27402,-5.54158,-3.27402,-3.97952,-11.4055
1,218.492,60.8166,460.858,4,109.787,0,-3.86406,-4.33448,-3.86406,-5.60758,-10.7709
1,218.054,63.3452,466.946,4,109.552,0,-3.24516,-3.20898,-3.24516,-3.66348,-6.2663
1,219.324,61.2342,447.068,4,109.881,0,-3.89359,-5.0168,-3.89359,-5.59824,-10.3794
1,218.812,63.264,454.636,4,109.858,0,-3.88679,-5.535,-3.88679,-5.49284,-9.97783
1,218.468,65.8333,460.816,4,109.532,0,-3.8806,-5.44637,-3.8806,-5.62241,-10.054
1,218.105,68.2391,466.939,4,109.903,0,-3.21832,-3.35562,-3.21832,-3.73739,-5.97223
1,219.26,65.6214,448.438,4,109.953,0,-3.80692,-5.08177,-3.80692,-5.48281,-10.1364
1,218.863,68.1102,454.682,4,109.666,0,-3.23928,-4.81723,-3.23928,-5.5668,-9.83606
1,218.498,70.6934,460.721,4,109.808,0,-3.84686,-5.37565,-3.84686,-6.61543,-10.4665
1,217.983,73.1935,466.842,4,109.875,0,-3.29605,-2.66835,-3.29605,-2.86372,-5.67061
1,219.348,70.5434,448.495,4,109.762,0,-3.96491,-5.30815,-3.96491,-5.89568,-9.60999
1,219.001,73.1162,454.585,4,109.782,0,-3.88948,-4.79973,-3.88948,-7.369,-9.66606
1,218.542,75.6735,460.693,4,109.723,0,-3.77923,-5.39197,-3.77923,-7.17309,-9.28417
1,218.117,78.6185,465.555,4,109.777,0,-3.18635,-3.08534,-3.18635,-5.39388,-6.50237
1,219.347,75.5345,448.557,4,109.81,0,-3.84948,-5.35154,-3.84948,-6.63421,-10.2744
1,218.926,77.977,454.567,4,109.678,0,-3.90263,-4.84493,-3.90263,-6.2056,-9.45012
1,218.679,81.0217,459.41,4,109.979,0,-3.87867,-5.02352,-3.87867,-5.3753,-10.3348
1,218.188,83.6365,465.448,4,109.601,0,-3.24315,-3.4449,-3.24315,-5.65545,-6.51833
1,219.35,80.4007,448.588,4,109.91,0,-3.84769,-4.85094,-3.84769,-6.00785,-9.43104
1,219.124,83.4776,453.295,4,109.953,0,-3.89979,-5.42784,-3.89979,-5.39371,-10.0078
1,218.578,85.9879,459.323,4,109.918,0,-3.91366,-5.44289,-3.91366,-6.14081,-10.5648
1,218.023,88.5104,465.398,4,109.824,0,-3.258,-4.51843,-3.258,-6.6463,-7.2768
1,219.523,85.9333,447.155,4,109.543,0,-3.87659,-4.86308,-3.87659,-7.13144,-9.91063
1,219.132,88.4563,453.192,4,109.433,0,-3.88367,-4.88514,-3.88367,-5.43641,-9.97061
1,218.593,90.9118,459.391,4,109.541,0,-3.86135,-5.47472,-3.86135,-6.0748,-10.4061
1,218.1,93.403,465.315,4,109.958,0,-3.26806,-5.17198,-3.26806,-5.50622,-7.31503
1,219.52,90.8732,446.923,4,109.631,0,-3.79442,-5.49214,-3.79442,-5.50484,-10.1266
1,219.021,93.4145,453.219,4,109.804,0,-3.90539,-5.39833,-3.90539,-6.57633,-10.3917
1,218.523,95.8493,459.282,4,109.971,0,-3.94332,-4.82564,-3.94332,-4.92975,-10.6751
1,218.105,98.3157,465.475,4,109.081,0,-3.15481,-4.57751,-3.15481,-5.66264,-7.25522
1,224.824,291.817,448.558,4,110.015,0,-3.89397,-4.43663,-3.89397,-6.04075,-10.7613
1,224.498,294.851,453.235,4,109.76,0,-3.85027,-4.16447,-3.85027,-6.03994,-10.5537
1,223.92,0.332833,460.765,4,109.889,0,-3.87233,-4.76913,-3.87233,-6.58549,-10.4506
1,223.378,2.80441,466.898,4,109.722,0,-3.91948,-4.66862,-3.91948,-7.16585,-7.81959
1,224.844,0.782914,447.231,4,109.762,0,-3.91494,-4.17321,-3.91494,-6.48438,-11.0134
1,224.239,2.69658,454.69,4,109.8,0,-3.90699,-4.20005,-3.90699,-5.48359,-10.7419
1,223.901,5.23406,460.868,4,109.814,0,-3.90214,-4.23228,-3.90214,-6.03805,-10.4533
1,223.59,8.32383,465.495,4,109.774,0,-3.90817,-4.27297,-3.90817,-7.17179,-9.87241
1,224.722,5.1869,448.712,4,109.713,0,-3.89481,-4.24211,-3.89481,-5.40077,-10.57
1,224.347,7.68873,454.769,4,109.852,0,-3.84901,-4.04198,-3.84901,-7.24881,-10.518
1,224.131,10.754,459.481,4,109.648,0,-3.9219,-4.83452,-3.9219,-6.05363,-10.5942
1,223.461,13.1919,465.536,4,109.904,0,-3.88345,-5.39224,-3.88345,-6.61739,-10.5565
1,224.792,10.2339,448.553,4,109.745,0,-3.85901,-4.12667,-3.85901,-6.59155,-10.3943
1,224.364,13.1579,453.212,4,110,0,-3.89258,-4.66048,-3.89258,-7.24731,-10.3631
1,223.999,15.6736,459.398,4,109.605,0,-3.80288,-5.35509,-3.80288,-5.66638,-10.5221
1,223.645,18.1594,465.441,4,109.807,0,-3.83799,-5.33599,-3.83799,-5.0166,-10.4199
1,224.877,15.498,447.155,4,109.634,0,-3.87374,-4.74546,-3.87374,-6.04314,-10.5209
1,224.43,18.137,453.325,4,109.567,0,-3.93019,-5.42441,-3.93019,-6.20782,-10.3254
1,223.945,20.6163,459.456,4,109.778,0,-3.82137,-5.28391,-3.82137,-6.47736,-10.4925
1,223.552,23.1086,465.686,4,109.793,0,-3.19575,-4.84257,-3.19575,-5.87468,-10.402
1,224.993,20.4293,447.152,4,109.616,0,-3.89956,-4.26939,-3.89956,-5.02226,-9.92916
1,224.437,22.937,453.405,4,109.849,0,-3.27626,-4.78573,-3.27626,-5.87639,-10.4582
1,223.937,25.5806,459.413,4,109.571,0,-3.889,-5.4543,-3.889,-5.45542,-9.66248
1,223.489,28.0722,465.424,4,109.977,0,-3.82002,-5.35621,-3.82002,-5.46263,-9.79947
1,224.936,25.4617,447.072,4,109.863,0,-3.9179,-4.32442,-3.9179,-4.9703,-10.6051
1,224.463,27.9696,453.282,4,109.74,0,-3.92136,-4.77812,-3.92136,-5.46986,-9.72221
1,223.957,30.3852,459.364,4,109.55,0,-3.92475,-4.9452,-3.92475,-4.98873,-10.0909
1,223.37,32.3612,467.094,4,109.799,0,-3.90768,-3.56218,-3.90768,-6.61771,-8.77685
1,224.871,30.3729,447.167,4,109.761,0,-3.91707,-5.39733,-3.91707,-5.94611,-10.8063
1,224.379,32.8923,453.178,4,109.841,0,-3.88556,-4.89391,-3.88556,-5.01471,-10.5151
1,223.722,34.8361,460.836,4,109.755,0,-3.8442,-4.35465,-3.8442,-5.61721,-10.2533
1,223.531,37.9322,465.67,4,109.585,0,-3.92121,-3.77319,-3.92121,-5.97683,-9.97578
1,224.931,35.2197,447.102,4,109.692,0,-3.87553,-4.29227,-3.87553,-4.9581,-9.80829
1,224.184,37.297,454.519,4,109.873,0,-3.87838,-4.8792,-3.87838,-5.40164,-9.96474
1,223.907,40.3856,459.346,4,109.486,0,-3.74692,-4.31907,-3.74692,-6.29013,-10.7675
1,223.36,42.45,466.821,4,109.369,0,-3.87375,-5.38425,-3.87375,-4.74084,-8.66697
1,224.807,39.7561,448.55,4,109.775,0,-3.90744,-4.86033,-3.90744,-5.93547,-9.45471
1,224.417,42.7654,453.31,4,109.961,0,-3.88572,-4.33837,-3.88572,-6.35134,-10.6069
1,223.839,44.7388,460.833,4,109.756,0,-3.83331,-4.86238,-3.83331,-5.95624,-10.2309
1,223.335,47.2773,467.087,4,109.83,0,-3.88318,-5.25035,-3.88318,-6.07345,-8.68422
1,224.912,45.3065,447.202,4,109.995,0,-3.94018,-4.80195,-3.94018,-5.42715,-9.89398
1,224.232,47.1964,454.633,4,109.884,0,-3.93746,-4.30138,-3.93746,-5.43188,-9.95314
1,223.887,49.7122,460.981,4,109.893,0,-3.94264,-4.3831,-3.94264,-5.51378,-10.0567
1,223.399,52.2087,467.109,4,109.756,0,-3.94257,-4.70525,-3.94257,-5.37872,-7.81547
1,224.645,49.7094,448.532,4,109.64,0,-3.79392,-4.97528,-3.79392,-6.15359,-10.1181
1,224.341,52.148,454.906,4,109.771,0,-3.79746,-5.41222,-3.79746,-6.92324,-10.6656
1,223.948,54.7553,460.936,4,109.567,0,-3.84544,-4.11548,-3.84544,-6.2258,-10.3485
1,223.603,57.7688,465.742,4,109.684,0,-3.9017,-3.67303,-3.9017,-6.5027,-9.09045
1,224.844,54.5407,448.595,4,109.88,0,-3.82606,-5.40921,-3.82606,-5.55064,-10.6197
1,224.394,56.9554,454.995,4,109.666,0,-3.84624,-4.31884,-3.84624,-4.96693,-10.4654
1,224.079,60.2545,459.442,4,109.774,0,-3.80473,-4.84155,-3.80473,-6.73267,-10.5408
1,223.536,62.1633,467.003,4,109.439,0,-3.95413,-4.5321,-3.95413,-5.88872,-7.94451
1,224.841,59.451,448.716,4,109.623,0,-3.88574,-4.16163,-3.88574,-6.19981,-10.7663
1,224.567,62.5329,453.363,4,109.759,0,-3.86711,-4.21869,-3.86711,-6.13822,-10.3586
1,223.925,64.5626,460.903,4,109.78,0,-3.83675,-4.93249,-3.83675,-6.16482,-10.7561
1,223.561,67.1174,467.062,4,109.819,0,-3.8738,-5.22788,-3.8738,-5.56037,-8.68021
1,224.923,64.8993,447.247,4,109.523,0,-3.86279,-4.36514,-3.86279,-6.86248,-9.91538
1,224.322,66.9313,454.66,4,109.879,0,-3.88352,-4.83874,-3.88352,-6.0065,-10.5804
1,223.963,69.451,460.845,4,109.95,0,-3.91079,-4.80215,-3.91079,-5.3674,-10.3405
1,223.563,72.0648,467.033,4,109.862,0,-3.92867,-5.23795,-3.92867,-6.63905,-8.07036
1,224.694,69.3517,448.44,4,109.811,0,-3.24011,-5.52164,-3.24011,-4.17442,-10.6425
1,224.345,71.8183,454.663,4,109.676,0,-3.81494,-4.85793,-3.81494,-6.74072,-9.99594
1,224.03,74.4597,460.846,4,109.715,0,-3.80926,-4.88748,-3.80926,-6.15842,-10.469
1,223.586,76.9043,466.999,4,109.871,0,-3.90757,-4.79999,-3.90757,-6.57031,-8.1471
1,224.835,74.2999,448.564,4,109.773,0,-3.95493,-5.32381,-3.95493,-5.96948,-9.69543
1,224.452,76.8206,454.789,4,109.768,0,-3.88626,-4.72702,-3.88626,-5.47591,-10.6231
1,224.029,79.3712,460.95,4,109.953,0,-3.89384,-4.85979,-3.89384,-4.92286,-10.6174
1,223.513,82.0492,466.839,4,109.354,0,-3.83973,-5.34158,-3.83973,-4.53269,-8.51566
1,224.841,79.2549,448.61,4,109.981,0,-3.90323,-4.85229,-3.90323,-5.32334,-10.0057
1,224.397,81.7161,454.731,4,109.74,0,-3.88508,-4.90109,-3.88508,-6.14668,-10.0057
1,224.062,84.3902,460.778,4,109.629,0,-3.80061,-4.89538,-3.80061,-6.54916,-10.6993
1,223.487,86.9031,466.902,4,109.796,0,-3.92001,-5.30576,-3.92001,-5.32623,-8.50959
1,224.833,84.3364,448.517,4,109.572,0,-3.84651,-4.89438,-3.84651,-5.45457,-9.986
1,224.337,86.7591,454.681,4,110.14,0,-3.88512,-4.76609,-3.88512,-6.61798,-10.5745
1,223.859,89.1818,460.888,4,109.844,0,-3.77675,-4.28804,-3.77675,-6.10514,-10.7938
1,223.396,91.798,467.01,4,109.649,0,-3.87448,-5.91801,-3.87448,-5.45974,-8.30032
1,224.78,89.1521,448.589,4,109.804,0,-3.88715,-4.93925,-3.88715,-4.84259,-11.2818
1,224.334,91.7932,454.611,4,109.847,0,-3.88687,-4.82008,-3.88687,-4.23616,-10.0126
1,223.85,94.2136,460.814,4,109.842,0,-3.84654,-4.26539,-3.84654,-5.47487,-10.2416
1,223.402,96.792,466.838,4,109.687,0,-3.9066,-4.89207,-3.9066,-6.49115,-9.44308
1,230.464,291.099,447.067,4,109.803,0,-3.82833,-5.46468,-3.82833,-5.58446,-9.79063
1,230.037,293.657,453.238,4,109.732,0,-3.81219,-5.45551,-3.81219,-5.59516,-10.2104
1,229.505,296.142,459.477,4,109.594,0,-3.89806,-5.62011,-3.89806,-6.70671,-9.86179
1,229.106,2.18678,465.541,4,109.818,0,-3.82505,-5.09178,-3.82505,-5.46961,-9.5976
1,230.391,296.048,447.308,4,109.509,0,-3.85697,-5.39226,-3.85697,-4.76113,-10.1572
1,229.931,2.05164,453.331,4,109.658,0,-3.90774,-5.43446,-3.90774,-6.06704,-10.5923
1,229.466,4.47281,459.333,4,109.85,0,-3.8792,-4.82565,-3.8792,-6.6557,-10.57
1,229.118,7.04902,465.618,4,109.48,0,-3.8533,-5.21186,-3.8533,-6.13901,-8.68145
1,230.386,4.47342,447.166,4,109.737,0,-3.85173,-5.38971,-3.85173,-5.5,-10.581
1,229.862,6.96861,453.338,4,109.744,0,-3.87607,-5.38333,-3.87607,-6.56276,-9.91911
1,229.469,9.4729,459.429,4,109.824,0,-3.896,-4.83038,-3.896,-5.4301,-9.88251
1,229.117,12.0055,465.593,4,109.873,0,-3.86153,-5.0829,-3.86153,-5.58693,-8.91454
1,230.302,9.30645,447.213,4,109.729,0,-3.8808,-5.37629,-3.8808,-6.53782,-11.0242
1,229.945,11.86,453.315,4,109.814,0,-3.88977,-5.46626,-3.88977,-6.03651,-9.89666
1,229.428,14.3457,459.597,4,109.517,0,-3.85384,-4.82711,-3.85384,-6.25889,-11.0535
1,229.055,16.9169,465.646,4,109.716,0,-3.86069,-5.46672,-3.86069,-5.9886,-8.98228
1,230.363,14.3426,447.182,4,109.93,0,-3.92454,-4.89204,-3.92454,-4.96196,-9.88681
1,229.909,16.8052,453.51,4,109.816,0,-3.81842,-6.07509,-3.81842,-5.39404,-10.2592
1,229.431,19.3644,459.479,4,109.824,0,-3.90997,-4.86856,-3.90997,-5.57228,-10.0267
1,228.974,21.8151,465.547,4,109.669,0,-3.78502,-4.47256,-3.78502,-6.09735,-8.73052
1,230.296,19.2322,447.284,4,109.727,0,-3.95616,-5.51947,-3.95616,-5.29514,-9.29218
1,229.793,21.6484,453.344,4,109.99,0,-3.86967,-4.94257,-3.86967,-6.42825,-9.81972
1,229.446,24.2679,459.438,4,109.847,0,-3.92469,-5.42506,-3.92469,-5.2777,-10.0388
1,229.026,26.8318,465.557,4,109.669,0,-3.8139,-3.99931,-3.8139,-6.17923,-8.90406
